unique_city,city,country,lat,lng
Topolovgrad_Obshtina Topolovgrad_Khaskovo_BG,Topolovgrad,BG,41.993793627722994,26.197709815842
Toretam_NaN_Bayqongyr Qalasy_KZ,Toretam,KZ,45.763950020642,63.716741231751
Tornquist_Partido de Tornquist_Buenos Aires_AR,Tornquist,AR,-38.074104828007,-61.984788354174
Toropets_NaN_Tverskaya_RU,Toropets,RU,56.567267489693,31.481648914146
Torqabeh_NaN_Razavi Khorasan_IR,Torqabeh,IR,36.41680302863004,59.43687632907877
Torrent_Provincia de Valencia_Valencia_ES,Torrent,ES,39.460132322219,-0.55272321487792
Torreon_NaN_Coahuila_MX,Torreon,MX,25.553620610432,-103.43628580907
Torres_Torres_Rio Grande do Sul_BR,Torres,BR,-29.223352475193,-49.760140961302
Torrington_Goshen County_Wyoming_US,Torrington,US,41.737457431302,-104.26573585589
Tortola_NaN_NaN_VG,Tortola,VG,18.447865898271,-64.550493615513
Tortolita_Pima County_Arizona_US,Tortolita,US,32.435267090545,-111.08057536975
Torzhok_NaN_Tverskaya_RU,Torzhok,RU,57.179623753818,34.982971978956
Totalan_Provincia de Malaga_Andalusia_ES,Totalan,ES,36.801281184364,-4.3795358113365
Totana_Murcia_Murcia_ES,Totana,ES,37.731368234667,-1.543961692369
Totora_NaN_Cochabamba_BO,Totora,BO,-17.690189391189,-65.292401491956
Totoral_NaN_Oruro_BO,Totoral,BO,-18.613348994880607,-66.90609813729084
Totumbang_NaN_South Sulawesi_ID,Totumbang,ID,-3.1053130421961,119.99348100532
Toumodi_NaN_Lacs_CI,Toumodi,CI,6.5558284869444,-5.016283541607
Toungo_NaN_Adamawa_NG,Toungo,NG,8.1225709215585,12.020794140566
Tower_County Cork_Munster_IE,Tower,IE,51.898354489515,-8.5714381838768
Townsville_Townsville_Queensland_AU,Townsville,AU,-19.517198997114,147.04852303161
Toyooka_NaN_Hyogo_JP,Toyooka,JP,35.596311366486,134.69254811224
Tozeur_NaN_Tawzar_TN,Tozeur,TN,33.922946807399526,8.134871147608507
Traiguen_Provincia de Malleco_Araucania_CL,Traiguen,CL,-38.183527606814,-72.946953458211
Trairi_Trairi_Ceara_BR,Trairi,BR,-3.3588603683178,-39.335672575504
Trancoso_NaN_Zacatecas_MX,Trancoso,MX,22.631184700507,-102.43580658052
Trenel_Departamento de Trenel_La Pampa_AR,Trenel,AR,-35.856417218398,-63.939855237779
Trento_Province of Agusan del Sur_Caraga_PH,Trento,PH,8.0116610120005,126.06026965463
Trenton_Hitchcock County_Nebraska_US,Trenton,US,40.00301076407,-101.06044808343
Trenton_Jones County_North Carolina_US,Trenton,US,35.091415583962,-77.461602913465
Tres Coracoes_Tres Coracoes_Minas Gerais_BR,Tres Coracoes,BR,-21.627761901182,-45.069768224803
Tres Isletas_NaN_Chaco_AR,Tres Isletas,AR,-26.538393358312,-60.213452753613
Tres Lagoas_Tres Lagoas_Mato Grosso do Sul_BR,Tres Lagoas,BR,-20.78872321951356,-51.64305705244801
Tres Passos_Tres Passos_Rio Grande do Sul_BR,Tres Passos,BR,-27.137914004205,-53.923427325864
Tretten_Oyer_Oppland_NO,Tretten,NO,61.272603400257,10.32953110148
Trevelin_NaN_Chubut_AR,Trevelin,AR,-43.079354403485,-71.463269208276
Trilj_NaN_Splitsko-Dalmatinska_HR,Trilj,HR,43.606012141093,16.86383689605
Trincomalee_NaN_Eastern Province_LK,Trincomalee,LK,8.628455351994,80.99136854673
Trinidad_Las Animas County_Colorado_US,Trinidad,US,37.044130975532,-104.51767259584
Trinidad_NaN_El Beni_BO,Trinidad,BO,-14.851979704568,-64.907363402564
Trinita d'Agultu_Provincia di Olbia-Tempio_Sardinia_IT,Trinita d'Agultu,IT,40.983568499966,8.9266319233937
Trogir_Grad Trogir_Splitsko-Dalmatinska_HR,Trogir,HR,43.596927358928,16.344281225813
Trois-Rivieres_Mauricie_Quebec_CA,Trois-Rivieres,CA,46.371323115696,-72.556655140518
Troitskiy_NaN_Sverdlovsk_RU,Troitskiy,RU,57.093969867891,63.978015096446
Troitskoye_NaN_Altai Krai_RU,Troitskoye,RU,53.053246944444,84.96223
Trompsburg_Xhariep District Municipality_Orange Free State_ZA,Trompsburg,ZA,-30.375783623017,25.878178494298
Tromso_Tromso_Troms_NO,Tromso,NO,70.045651337551,18.888100628011
Trosna_NaN_Orjol_RU,Trosna,RU,52.344674271019166,35.84072995105411
Trudovoye_NaN_Primorskiy_RU,Trudovoye,RU,43.232194051432,132.02210801594
Truro_NaN_Nova Scotia_CA,Truro,CA,45.151023426844,-63.355190483954
Truth or Consequences_Sierra County_New Mexico_US,Truth or Consequences,US,33.076248547122,-107.30792350162
Tsau_NaN_NaN_BW,Tsau,BW,-20.287245181736,22.586766483518
Tselina_NaN_Rostov_RU,Tselina,RU,46.97299222356,41.216840867566
Tshikapa_NaN_Kasai-Occidental_CD,Tshikapa,CD,-6.624716056754,20.220793372558
Tuckahoe_Suffolk County_New York_US,Tuckahoe,US,40.898625376409,-72.410940970619
Tucson Estates_Pima County_Arizona_US,Tucson Estates,US,32.228125096071,-111.14267545561
Tugun_Gold Coast_Queensland_AU,Tugun,AU,-28.144398119358,153.47946490977
Tuhian_Province of Quezon_Calabarzon_PH,Tuhian,PH,13.652975308917654,122.2172795814621
Tulbing_Politischer Bezirk Tulln_Lower Austria_AT,Tulbing,AT,48.264550005964,16.133136993632
Tule Mod_NaN_Inner Mongolia_CN,Tule Mod,CN,45.309385,120.623695
Tultepec_Tultepec_Mexico_MX,Tultepec,MX,19.681567230556,-99.128395511653
Tulun_NaN_Irkutsk_RU,Tulun,RU,54.553558856142,100.55788644597
Tumbaya_Departamento de Tumbaya_Jujuy_AR,Tumbaya,AR,-23.982010287409,-65.452381125669
Tumkur_Tumkur_Karnataka_IN,Tumkur,IN,13.362319714514,77.11973999984
Tunbao_NaN_Hubei_CN,Tunbao,CN,30.356877141891,109.33930454345
Tupaciguara_Tupaciguara_Minas Gerais_BR,Tupaciguara,BR,-18.497623732957,-48.495017927297
Tupiza_NaN_Potosi_BO,Tupiza,BO,-21.370799616216,-65.746117925552
Turangi_NaN_Waikato_NZ,Turangi,NZ,-38.923619397889,175.88887109171
Turbaco_NaN_Bolivar_CO,Turbaco,CO,10.341105739912,-75.424076076061
Turbo_NaN_Antioquia_CO,Turbo,CO,8.023518559660971,-76.71657949490077
Turgenevo_NaN_Mordoviya_RU,Turgenevo,RU,54.84947132715,46.430793456794
Turgoyak_NaN_Chelyabinsk_RU,Turgoyak,RU,55.175526704717,60.161768548867
Turkmenabat_NaN_Lebap_TM,Turkmenabat,TM,38.504122376623,63.141689936822
Turkmenbasy_NaN_Balkan_TM,Turkmenbasy,TM,39.994043953898,52.890616831692
Turrialba_NaN_Cartago_CR,Turrialba,CR,9.8827955970838,-83.649209426725
Turtas_NaN_Tjumen_RU,Turtas,RU,58.747890040963,68.937727125063
Tuy Hoa_NaN_Phu Yen_VN,Tuy Hoa,VN,12.905904222615,109.37813835013
Tuzluca_NaN_Igdir_TR,Tuzluca,TR,40.20973942013,43.588881597582
Tvaaker_Varbergs Kommun_Halland_SE,Tvaaker,SE,57.069846628814,12.509087363794
Tvoroyri_NaN_Suduroy_FO,Tvoroyri,FO,61.522126162685,-6.7504630583047
Tvrdosin_NaN_Zilinsky_SK,Tvrdosin,SK,49.321417002248,19.543460957034
Twante_NaN_Yangon_MM,Twante,MM,16.723271762532,95.945814149301
Twentynine Palms_San Bernardino County_California_US,Twentynine Palms,US,34.558902367022,-115.71505262577
Two Rocks_Wanneroo_Western Australia_AU,Two Rocks,AU,-31.510901254594835,115.6035080910977
Tybee Island_Chatham County_Georgia_US,Tybee Island,US,32.003034400914,-80.862461093788
Tyndall_Bon Homme County_South Dakota_US,Tyndall,US,42.94894810216,-97.65888608372
Tyrnaevae_Oulu_Northern Ostrobothnia_FI,Tyrnaevae,FI,64.657271701228,25.615979529695
Tyrone_Blair County_Pennsylvania_US,Tyrone,US,40.659484782166,-78.088513980713
Tyubuk_NaN_Chelyabinsk_RU,Tyubuk,RU,56.095018325179,60.91348667843
Tyup_NaN_Ysyk-Koel_KG,Tyup,KG,42.77391515592,78.320182369491
Tywyn_Gwynedd_Wales_GB,Tywyn,GB,52.628742570947,-4.0903780851364
Tzaneen_Mopani District Municipality_Limpopo_ZA,Tzaneen,ZA,-23.823788331455,30.048785846013
Uacu Cungo_NaN_Cuanza Sul_AO,Uacu Cungo,AO,-11.051344486087,15.08025000902
Uba_NaN_Borno_NG,Uba,NG,10.378784660414,12.976986999896
Ubajay_NaN_Entre Rios_AR,Ubajay,AR,-31.659876146045,-58.23739357067
Ubauro_NaN_Sindh_PK,Ubauro,PK,28.1360662553821,69.72887040002153
Ucdam_NaN_Tunceli_TR,Ucdam,TR,39.609538646823,40.188320973485
Uchte_NaN_Lower Saxony_DE,Uchte,DE,52.50749108663,8.9230537804684
Udaipur_Udaipur_Rajasthan_IN,Udaipur,IN,24.373902581968,73.542989520211
Udalguri_Udalguri_Assam_IN,Udalguri,IN,26.699144290232,92.199798209193
Uglerodovskiy_NaN_Rostov_RU,Uglerodovskiy,RU,48.221367484764,40.1106054263
Uglich_NaN_Jaroslavl_RU,Uglich,RU,57.524471486056,38.300761017398
Uglovoye_NaN_Primorskiy_RU,Uglovoye,RU,43.349545834339,132.09417773358
Ugra_NaN_Smolensk_RU,Ugra,RU,54.865040109589,34.533669497389
Ugurchin_Obshtina Ugurchin_Lovech_BG,Ugurchin,BG,43.0439414,24.54340460000184
Uitenhage_Nelson Mandela Bay Metropolitan Municipality_Eastern Cape_ZA,Uitenhage,ZA,-33.748871568607,25.481233594991
Ulaanbaatar_NaN_Ulaanbaatar_MN,Ulaanbaatar,MN,47.966836583077,106.7124999598
Ulceby_North Lincolnshire_England_GB,Ulceby,GB,53.61453359938,-0.29393139835297
Ulfborg_Holstebro Kommune_Central Jutland_DK,Ulfborg,DK,56.404629088828,8.4246881213113
Ulken_NaN_Almaty Oblysy_KZ,Ulken,KZ,45.014031823262,73.999130199696
Ullapool_Highland_Scotland_GB,Ullapool,GB,58.371779739977,-5.0372321276357
Ulldemolins_Provincia de Tarragona_Catalonia_ES,Ulldemolins,ES,41.33234863880403,0.8524968356701573
Ulsteinvik_Ulstein_More og Romsdal_NO,Ulsteinvik,NO,62.338683985977,5.8648386662222
Ulukulevo_NaN_Bashkortostan_RU,Ulukulevo,RU,54.392452131367,56.774627900256
Ulverstone_Central Coast_Tasmania_AU,Ulverstone,AU,-41.160038924202,146.21884920076
Ulvik_Ulvik_Hordaland_NO,Ulvik,NO,60.551300445199175,6.912229606838758
Umarizal_Umarizal_Rio Grande do Norte_BR,Umarizal,BR,-6.1151011615726,-37.939616024347
Umatilla_Lake County_Florida_US,Umatilla,US,28.952991654403,-81.649193675344
Umet_NaN_Mordoviya_RU,Umet,RU,54.123248445472,42.691111269809
Umm al Qaywayn_NaN_Umm al Qaywayn_AE,Umm al Qaywayn,AE,25.659508816413,55.750592233203
Una_Junagadh_Gujarat_IN,Una,IN,21.011398670338,71.05081293736
Unadilla_Dooly County_Georgia_US,Unadilla,US,32.31498594467438,-83.62984455931947
Unai_Unai_Minas Gerais_BR,Unai,BR,-16.523009628939,-47.142490787645
Unaizah_NaN_Al-Qassim_SA,Unaizah,SA,26.195679213571,44.15946842286
Ungaran_NaN_Central Java_ID,Ungaran,ID,-7.198662291063,110.39198357251
Unidos_Province of Aklan_Western Visayas_PH,Unidos,PH,11.913282404859,121.98437959223
Unity_NaN_Saskatchewan_CA,Unity,CA,52.999188721596,-109.34558684207
Unjha_Mahesana_Gujarat_IN,Unjha,IN,23.643601139983,72.385666044625
Unteriberg_Bezirk Schwyz_Schwyz_CH,Unteriberg,CH,47.052349399806,8.7862221992869
Uozu_NaN_Toyama_JP,Uozu,JP,36.843447096122,137.44539318473
Uravakonda_Anantapur_Andhra Pradesh_IN,Uravakonda,IN,14.837896391871,77.333958051595
Urazovo_NaN_Belgorod_RU,Urazovo,RU,50.15160276559196,37.9802871868368
Urbisaglia_Provincia di Macerata_The Marches_IT,Urbisaglia,IT,43.183754764098,13.394223590929
Uren'_NaN_Nizjnij Novgorod_RU,Uren',RU,57.322683864148,45.701502941132
Urganch_NaN_Xorazm_UZ,Urganch,UZ,41.539293974743,60.64217248306
Uriburu_NaN_La Pampa_AR,Uriburu,AR,-36.537589247694,-63.885545053492
Urjala_Etelae-Pirkanmaa_Pirkanmaa_FI,Urjala,FI,60.97918829447,23.634449811314
Urkut_NaN_Veszprem_HU,Urkut,HU,47.083319488082,17.637280401271
Urubamba_Provincia de Urubamba_Cusco_PE,Urubamba,PE,-13.297381662049,-72.131778339867
Urzhar_NaN_East Kazakhstan_KZ,Urzhar,KZ,47.139618409657,81.166605134417
Ushirombo_NaN_Geita_TZ,Ushirombo,TZ,-3.4732416666667,31.905066666667
Ushuaia_NaN_Tierra del Fuego_AR,Ushuaia,AR,-54.820196766273,-68.325834536207
Usinsk_NaN_Komi Republic_RU,Usinsk,RU,65.99129841904,57.564224585983
Usol'ye_NaN_Perm_RU,Usol'ye,RU,59.482101888358,56.369877395225
Ust'yanka_NaN_Altai Krai_RU,Ust'yanka,RU,53.976204444207,78.706526291621
Ustyuzhna_NaN_Vologda_RU,Ustyuzhna,RU,58.9440155866354,36.304759746354776
Utwe_Utwe Municipality_Kosrae_FM,Utwe,FM,5.262356013149504,163.00519750312793
Uuemoisa_Ridala Parish_Laeaene_EE,Uuemoisa,EE,59.043801407669,23.623165702284
Uvat_NaN_Tjumen_RU,Uvat,RU,59.487111433795,69.185847333047
Uvel'skiy_NaN_Chelyabinsk_RU,Uvel'skiy,RU,54.316535190202,61.355491280935
Uvinza_NaN_Kigoma_TZ,Uvinza,TZ,-5.2081252806609,30.399085863595
Uvira_NaN_South Kivu_CD,Uvira,CD,-3.6139925359474,29.149367748718
Uzda_NaN_Minsk_BY,Uzda,BY,53.399105929355,27.105411136734
Vabalninkas_NaN_NaN_LT,Vabalninkas,LT,56.056741444621,24.735023766563
Vad_NaN_Nizjnij Novgorod_RU,Vad,RU,55.604308350306,44.158817447306
Vadso_Vadso_Finnmark Fylke_NO,Vadso,NO,70.010182788023,29.193863102003
Vaestervik_Vasterviks Kommun_Kalmar_SE,Vaestervik,SE,57.750027186541,16.70176616582
Vagnharad_Trosa Kommun_Soedermanland_SE,Vagnharad,SE,58.987041041555,17.577353762745
Vaitape_NaN_Iles Sous-le-Vent_PF,Vaitape,PF,-16.455361988965,-152.25071177553
Vakhtan_NaN_Nizjnij Novgorod_RU,Vakhtan,RU,58.315699327688,46.678237867537
Valdese_Burke County_North Carolina_US,Valdese,US,35.677183192995,-81.552152956752
Valdez_Valdez-Cordova Census Area_Alaska_US,Valdez,US,61.136415916264,-146.37200234763
Valenca do Piaui_Valenca Do Piaui_Piaui_BR,Valenca do Piaui,BR,-6.36855038341931,-41.78091168865326
Valence_Departement de la Drome_Rhone-Alpes_FR,Valence,FR,44.925970601958,4.9209527101101
Valhalla_Westchester County_New York_US,Valhalla,US,41.092592092575,-73.77779185824
Valldal_Norddal_More og Romsdal_NO,Valldal,NO,62.239748936911,7.1537700278718
Vallenar_Provincia de Huasco_Atacama_CL,Vallenar,CL,-28.58017908411901,-70.78465017496681
Valley City_Barnes County_North Dakota_US,Valley City,US,46.91994096069,-97.827717570931
Valley Green_York County_Pennsylvania_US,Valley Green,US,40.144381727544,-76.850623819504
Valley of Peace_NaN_Cayo_BZ,Valley of Peace,BZ,17.22413160013,-88.896773259594
Valozhyn_NaN_Minsk_BY,Valozhyn,BY,54.085517554143,26.669591495934
Valparaiso_Porter County_Indiana_US,Valparaiso,US,41.541164767576,-87.044112030232
Valsamata_Nomos Kefallinias_Ionian Islands_GR,Valsamata,GR,38.137068390386,20.593798400482
Valtimo_Pielisen Karjala_North Karelia_FI,Valtimo,FI,63.424245050865,28.785735594525
Valuyki_NaN_Belgorod_RU,Valuyki,RU,50.18055666124293,38.09083165365507
Van Buren_Carter County_Missouri_US,Van Buren,US,36.984488168922,-90.885273531416
Van Gia_NaN_Khanh Hoa_VN,Van Gia,VN,12.780975855416,109.30436400479
Van Horn_Culberson County_Texas_US,Van Horn,US,30.806359174915,-104.7872768981
Vanambouani_NaN_Grande Comore_KM,Vanambouani,KM,-11.62648726006,43.262145224599
Vanderhoof_NaN_British Columbia_CA,Vanderhoof,CA,54.01661150436991,-124.00927889503735
Vangaindrano_NaN_Atsimo-Atsinanana_MG,Vangaindrano,MG,-23.445149008973104,47.62971762437461
Vao_NaN_NaN_NC,Vao,NC,-22.662620545813,167.44194589143
Varde_Varde Kommune_South Denmark_DK,Varde,DK,55.564208351526,8.5510432413002
Vargem Grande do Sul_Vargem Grande Do Sul_Sao Paulo_BR,Vargem Grande do Sul,BR,-21.86395904966,-46.878309784841
Varlamovo_NaN_Samara_RU,Varlamovo,RU,53.285256959863,48.470034734424
Varzea da Palma_Varzea Da Palma_Minas Gerais_BR,Varzea da Palma,BR,-17.715424719871184,-44.09141615965573
Vas'kovo_NaN_Arkhangelskaya_RU,Vas'kovo,RU,64.521882875406,40.344222083321
Vatne_Haram_More og Romsdal_NO,Vatne,NO,62.488947161027,6.5912513713875
Vavuniya_NaN_Northern Province_LK,Vavuniya,LK,8.6920909077843,80.376001587065
Vecumnieki_NaN_Vecumnieki_LV,Vecumnieki,LV,56.536203456023,24.650705815968
Vega_Oldham County_Texas_US,Vega,US,35.224978743893,-102.32532999521
Vegreville_NaN_Alberta_CA,Vegreville,CA,53.190127790649,-112.10244793579
Veinticinco de Mayo_NaN_La Pampa_AR,Veinticinco de Mayo,AR,-37.078629940412,-67.529094266481
Vejer de la Frontera_Provincia de Cadiz_Andalusia_ES,Vejer de la Frontera,ES,36.327563096403,-5.9569028550265
Vel'sk_NaN_Arkhangelskaya_RU,Vel'sk,RU,61.033018899662,42.058721461365
Velky Krtis_NaN_Banskobystricky_SK,Velky Krtis,SK,48.200973312702,19.296128766479
Vemalwada_Karimnagar_Telangana_IN,Vemalwada,IN,18.440264503685,78.871491493447
Venado Tuerto_NaN_Santa Fe_AR,Venado Tuerto,AR,-34.015792907764,-62.24333212177
Vennesla_Vennesla_Vest-Agder_NO,Vennesla,NO,58.243835933292,7.9507423704696
Ventersburg_Lejweleputswa District Municipality_Orange Free State_ZA,Ventersburg,ZA,-28.019802336274,27.171314013095
Venustiano Carranza_Venustiano Carranza_Puebla_MX,Venustiano Carranza,MX,20.570829820588,-97.678867372247
Vera Cruz_Andarai_Bahia_BR,Vera Cruz,BR,-13.05652865051441,-40.79640597870824
Verdun_NaN_Moka_MU,Verdun,MU,-20.242986973545,57.532567511153
Verkh-Neyvinskiy_NaN_Sverdlovsk_RU,Verkh-Neyvinskiy,RU,57.22183955703,60.26023873076
Verkhnebakanskiy_NaN_Krasnodarskiy_RU,Verkhnebakanskiy,RU,44.81270569067,37.646484095452
Verkhneye Dubrovo_NaN_Sverdlovsk_RU,Verkhneye Dubrovo,RU,56.733508882743,61.049463563061
Verkhniy Mamon_NaN_Voronezj_RU,Verkhniy Mamon,RU,50.05417093639267,40.42674159634898
Verkhniye Tatyshly_NaN_Bashkortostan_RU,Verkhniye Tatyshly,RU,56.280928041414,55.844224001985
Verkhovazh'ye_NaN_Vologda_RU,Verkhovazh'ye,RU,60.60342445466704,41.74212644139335
Vermilion_NaN_Alberta_CA,Vermilion,CA,53.161376122261,-110.79928832239
Vernon_Regional District of North Okanagan_British Columbia_CA,Vernon,CA,50.239526546221,-119.3408341721
Vernon_Wilbarger County_Texas_US,Vernon,US,33.966950058017,-99.212663110084
Veroia_Nomos Imathias_Central Macedonia_GR,Veroia,GR,40.475977069122,22.231450537531
Vescovato_Departement de la Haute-Corse_Corsica_FR,Vescovato,FR,42.496651832875,9.4704143895038
Vestmannaeyjar_NaN_South_IS,Vestmannaeyjar,IS,63.643309775432,-20.054867241125
Veydelevka_NaN_Belgorod_RU,Veydelevka,RU,50.18878518364751,38.326433424304255
Veynes_Departement des Hautes-Alpes_Provence-Alpes-Cote d'Azur_FR,Veynes,FR,44.554990348135,5.8725980502902
Vi Thanh_NaN_Hau Giang_VN,Vi Thanh,VN,9.7716666666666,105.50111111111
Vicar_Provincia de Almeria_Andalusia_ES,Vicar,ES,36.85907060095,-2.6359355550324
Victor_Teton County_Idaho_US,Victor,US,43.574884561532,-111.07938574542
Victoria_Provincia de Malleco_Araucania_CL,Victoria,CL,-38.294999202295,-72.102574380499
Victoria_Victoria County_Texas_US,Victoria,US,28.719961253092,-97.038443718424
Videira_Videira_Santa Catarina_BR,Videira,BR,-26.993789819903,-51.20026944909
Vielha_Provincia de Lleida_Catalonia_ES,Vielha,ES,42.725483139585,0.96023093474048
Vieremae_Ylae-Savo_Northern Savo_FI,Vieremae,FI,63.912875174491,26.879600450727
Viesite_NaN_Viesite_LV,Viesite,LV,56.449476163782,25.505585436623
Vievis_Vilniaus Rajonas_Vilnius County_LT,Vievis,LT,54.745155285089,24.852922212553
Vignoux-sur-Barangeon_Departement du Cher_Centre_FR,Vignoux-sur-Barangeon,FR,47.214482599673,2.2407979519205
Vihari_NaN_Punjab_PK,Vihari,PK,30.05946631737488,72.3325682225991
Vikarabad_Rangareddi_Telangana_IN,Vikarabad,IN,17.158932661998,77.78809653141
Vikersund_Modum_Buskerud_NO,Vikersund,NO,60.083692475274,9.8448148555276
Vikyrovice_Okres Sumperk_Olomoucky_CZ,Vikyrovice,CZ,49.966660340065,17.026531427218
Vila Flor_Braganca Municipality_Braganca_PT,Vila Flor,PT,41.307174650633,-7.0632436845585
Vila Franca do Campo_Vila Franca do Campo_Azores_PT,Vila Franca do Campo,PT,37.715147225285,-25.373654528547
Vilcun_Provincia de Cautin_Araucania_CL,Vilcun,CL,-38.547959599086,-71.810833275735
Vilgertshofen_Upper Bavaria_Bavaria_DE,Vilgertshofen,DE,47.980245177039,10.899061682075
Viljandi_Viljandi linn_Viljandimaa_EE,Viljandi,EE,58.392666323435,25.515767419231
Villa Aberastain_NaN_San Juan_AR,Villa Aberastain,AR,-31.665360361101,-68.542945591388
Villa Cuauhtemoc_NaN_Veracruz_MX,Villa Cuauhtemoc,MX,22.17863501601968,-97.8006717581547
Villa Elisa_NaN_Entre Rios_AR,Villa Elisa,AR,-32.061869092465,-58.261101119903
Villa Escalante_NaN_Michoacan_MX,Villa Escalante,MX,19.411699264463,-101.70179085306
Villa Grove_Douglas County_Illinois_US,Villa Grove,US,39.87657222725874,-88.16048796345952
Villa Hermosa (Las Pozas)_Zihuatanejo de Azueta_Guerrero_MX,Villa Hermosa (Las Pozas),MX,17.630196065595,-101.4680252597
Villa Krause_NaN_San Juan_AR,Villa Krause,AR,-31.592473417967,-68.530247100829
Villa La Angostura_NaN_Neuquen_AR,Villa La Angostura,AR,-40.78226243651997,-71.61184297371396
Villa Las Rosas_NaN_Cordoba_AR,Villa Las Rosas,AR,-31.995725300506,-65.074010309289
"Villa Presidente Frei, Nunoa, Santiago, Chile_Provincia de Santiago_Santiago Metropolitan_CL","Villa Presidente Frei, Nunoa, Santiago, Chile",CL,-33.365666131418,-70.26973972965
Villa Rica_NaN_Cauca_CO,Villa Rica,CO,2.6427318189665,-76.909642866359
Villa Rica_Provincia de Oxapampa_Pasco_PE,Villa Rica,PE,-10.752244903812,-75.359671534148
Villa Tejupam de la Union_Villa Tejupam de la Union_Oaxaca_MX,Villa Tejupam de la Union,MX,17.699066732232,-97.36024951548
Villa del Campo_Tijuana_Baja California_MX,Villa del Campo,MX,32.543038130224,-116.76119328148
Villa-Agnedo_Provincia di Trento_Trentino-Alto Adige_IT,Villa-Agnedo,IT,46.044427196109,11.53135191163
Villagarcia de la Torre_Provincia de Badajoz_Extremadura_ES,Villagarcia de la Torre,ES,38.297938430888,-6.0530567298822
Villahermosa_NaN_Tabasco_MX,Villahermosa,MX,18.00012240402,-92.899502147192
Villamontes_NaN_Tarija_BO,Villamontes,BO,-21.566592975866,-63.04117280871498
Villapinzon_NaN_Cundinamarca_CO,Villapinzon,CO,5.1448696445006,-73.541778769948
Villasmundo_Provincia di Siracusa_Sicily_IT,Villasmundo,IT,37.315077177393,15.09103680481
Ville-Marie_Abitibi-Temiscamingue_Quebec_CA,Ville-Marie,CA,46.933590711801,-79.750043059992
Villefranche-sur-Cher_Departement du Loir-et-Cher_Centre_FR,Villefranche-sur-Cher,FR,47.285211372155,1.8201346603725
Villiers_Fezile Dabi District Municipality_Orange Free State_ZA,Villiers,ZA,-26.919687081704,28.443859230151
Vilppula_Ylae-Pirkanmaa_Pirkanmaa_FI,Vilppula,FI,61.873684790859,24.507254643969
Vinales_NaN_Pinar del Rio_CU,Vinales,CU,22.574313603555,-83.784023099081
Vincent_Los Angeles County_California_US,Vincent,US,34.464254977468,-118.11318858607
Vinita_Craig County_Oklahoma_US,Vinita,US,36.626874115999,-95.246695309476
Vinogradnyy_NaN_Krasnodarskiy_RU,Vinogradnyy,RU,45.041534774618,37.325787665538
Vinton_Benton County_Iowa_US,Vinton,US,42.181077813401,-92.045233335849
Viqueque_NaN_Viqueque_TL,Viqueque,TL,-8.932707799972224,126.21978790000004
Virden_NaN_Manitoba_CA,Virden,CA,50.520647279166,-100.97863183988
Virginia Gardens_Miami-Dade County_Florida_US,Virginia Gardens,US,25.798093321305,-80.295265266547
Virginia_Litchfield_Northern Territory_AU,Virginia,AU,-12.486250561872,131.02472693164
Virserum_Hultsfreds Kommun_Kalmar_SE,Virserum,SE,57.445007894221,15.639330865093
Visakhapatnam_Vishakhapatnam_Andhra Pradesh_IN,Visakhapatnam,IN,17.688748882014,83.14092844292
Visavadar_Junagadh_Gujarat_IN,Visavadar,IN,21.141756683455,70.787558203783
Visby_Gotland_Gotland_SE,Visby,SE,57.68658916666666,18.384492222222224
Viso del Marques_Provincia de Ciudad Real_Castille-La Mancha_ES,Viso del Marques,ES,38.533242775329,-3.4938369169763
Vistino_NaN_Leningrad_RU,Vistino,RU,59.742628705957,28.469673109997
Vitoria_Vitoria_Espirito Santo_BR,Vitoria,BR,-20.337930137148,-40.327403522057
Vitulazio_Provincia di Caserta_Campania_IT,Vitulazio,IT,41.142070234591,14.198803684096
Vityazevo_NaN_Krasnodarskiy_RU,Vityazevo,RU,45.058037030298,37.219137267538
Viveiro_Provincia de Lugo_Galicia_ES,Viveiro,ES,43.657248514278,-7.5990151373546
Vkhodnoy_NaN_Omsk_RU,Vkhodnoy,RU,55.057035021605,73.211859844008
Vladaia_Comuna Vladaia_Mehedinti_RO,Vladaia,RO,44.398165065851,23.041383344706
Voera_Vaasa_Ostrobothnia_FI,Voera,FI,63.103345776717,22.189697661972
Vogar_NaN_Southern Peninsula_IS,Vogar,IS,63.982125885283,-22.383250013625
Voh_Voh_North Province_NC,Voh,NC,-20.846345013763987,164.57466441256767
Vohipaho_NaN_Atsimo-Atsinanana_MG,Vohipaho,MG,-23.768030388262027,47.545773360180974
Voinjama_NaN_Lofa_LR,Voinjama,LR,8.6365569570556,-9.7213643216907
Vojvoda Stepa_NaN_NaN_RS,Vojvoda Stepa,RS,45.710736152339,20.663210328268
Volcano_Hawaii County_Hawaii_US,Volcano,US,19.292437476769,-155.14549793268
Volchansk_NaN_Sverdlovsk_RU,Volchansk,RU,59.920470185405,60.039633492043
Volgograd_NaN_Volgograd_RU,Volgograd,RU,48.676101023103,44.429149044575
Volksrust_Gert Sibande District Municipality_Mpumalanga_ZA,Volksrust,ZA,-27.540192731388,29.86216939065
Volmerange-les-Mines_Departement de la Moselle_Lorraine_FR,Volmerange-les-Mines,FR,49.439079630023,6.0849631802588
Volzhsk_NaN_Mariy-El_RU,Volzhsk,RU,55.814025976177,48.324916473273
Vose'_NaN_Khatlon_TJ,Vose',TJ,37.83664885231,69.633518825121
